#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T16:47:57.714883Z,lawn during daytime,141,27.29,00:11:53
,,0,2025-05-06T16:48:02.850195Z,lawn during daytime,142,27.29,00:11:58
,,0,2025-05-06T16:48:07.826082Z,lawn during daytime,143,27.25,00:12:03
,,0,2025-05-06T16:48:12.755352Z,lawn during daytime,144,27.15,00:12:08
,,0,2025-05-06T16:48:17.887583Z,lawn during daytime,145,26.99,00:12:13
,,0,2025-05-06T16:48:22.905276Z,lawn during daytime,146,26.89,00:12:18
,,0,2025-05-06T16:48:27.719519Z,lawn during daytime,147,26.79,00:12:23
,,0,2025-05-06T16:48:32.735527Z,lawn during daytime,148,26.73,00:12:28
,,0,2025-05-06T16:48:38.025065Z,lawn during daytime,149,26.69,00:12:33
,,0,2025-05-06T16:48:42.770981Z,lawn during daytime,150,26.61,00:12:38
,,0,2025-05-06T16:48:48.046377Z,lawn during daytime,151,26.55,00:12:43
,,0,2025-05-06T16:48:52.80925Z,lawn during daytime,152,26.49,00:12:48
,,0,2025-05-06T16:48:57.721862Z,lawn during daytime,153,26.47,00:12:53
,,0,2025-05-06T16:49:02.909345Z,lawn during daytime,154,26.47,00:12:58
,,0,2025-05-06T16:49:07.925993Z,lawn during daytime,155,26.47,00:13:03
,,0,2025-05-06T16:49:12.725262Z,lawn during daytime,156,26.49,00:13:08
,,0,2025-05-06T16:49:17.961842Z,lawn during daytime,157,26.55,00:13:13
,,0,2025-05-06T16:49:22.809089Z,lawn during daytime,158,26.59,00:13:18
,,0,2025-05-06T16:49:27.759032Z,lawn during daytime,159,26.65,00:13:23
,,0,2025-05-06T16:49:32.770475Z,lawn during daytime,160,26.77,00:13:28
,,0,2025-05-06T16:49:37.760681Z,lawn during daytime,161,26.85,00:13:33
,,0,2025-05-06T16:49:42.780708Z,lawn during daytime,162,26.87,00:13:38
,,0,2025-05-06T16:49:47.79554Z,lawn during daytime,163,26.91,00:13:43
,,0,2025-05-06T16:49:52.721312Z,lawn during daytime,164,26.93,00:13:48
,,0,2025-05-06T16:49:57.830938Z,lawn during daytime,165,27.03,00:13:53
,,0,2025-05-06T16:50:02.749092Z,lawn during daytime,166,27.11,00:13:58
,,0,2025-05-06T16:50:07.773706Z,lawn during daytime,167,27.21,00:14:03
,,0,2025-05-06T16:50:12.780977Z,lawn during daytime,168,27.25,00:14:08
,,0,2025-05-06T16:50:17.810504Z,lawn during daytime,169,27.07,00:14:13
,,0,2025-05-06T16:50:22.816149Z,lawn during daytime,170,26.85,00:14:18
,,0,2025-05-06T16:50:27.732292Z,lawn during daytime,171,26.63,00:14:23
,,0,2025-05-06T16:50:32.853054Z,lawn during daytime,172,26.47,00:14:28
,,0,2025-05-06T16:50:37.769363Z,lawn during daytime,173,26.39,00:14:33
,,0,2025-05-06T16:50:43.000742Z,lawn during daytime,174,26.33,00:14:38
,,0,2025-05-06T16:50:47.803145Z,lawn during daytime,175,26.25,00:14:43
,,0,2025-05-06T16:50:52.720825Z,lawn during daytime,176,26.17,00:14:48
,,0,2025-05-06T16:50:57.735102Z,lawn during daytime,177,26.17,00:14:53
,,0,2025-05-06T16:51:02.75207Z,lawn during daytime,178,26.15,00:14:58
,,0,2025-05-06T16:51:07.872328Z,lawn during daytime,179,26.13,00:15:03
,,0,2025-05-06T16:51:12.788897Z,lawn during daytime,180,26.15,00:15:08
,,0,2025-05-06T16:51:18.011204Z,lawn during daytime,181,26.19,00:15:13
,,0,2025-05-06T16:51:22.737265Z,lawn during daytime,182,26.23,00:15:18
,,0,2025-05-06T16:51:27.739903Z,lawn during daytime,183,26.23,00:15:23
,,0,2025-05-06T16:51:32.861336Z,lawn during daytime,184,26.33,00:15:28
,,0,2025-05-06T16:51:37.77585Z,lawn during daytime,185,26.41,00:15:33
,,0,2025-05-06T16:51:42.792061Z,lawn during daytime,186,26.45,00:15:38
,,0,2025-05-06T16:51:47.809103Z,lawn during daytime,187,26.63,00:15:43
,,0,2025-05-06T16:51:52.8278Z,lawn during daytime,188,26.73,00:15:48
,,0,2025-05-06T16:51:57.743269Z,lawn during daytime,189,26.81,00:15:53
,,0,2025-05-06T16:52:02.759135Z,lawn during daytime,190,26.83,00:15:58
,,0,2025-05-06T16:52:07.749376Z,lawn during daytime,191,26.83,00:16:03
,,0,2025-05-06T16:52:12.719239Z,lawn during daytime,192,27.05,00:16:08
,,0,2025-05-06T16:52:17.709965Z,lawn during daytime,193,27.19,00:16:13
,,0,2025-05-06T16:52:22.829799Z,lawn during daytime,194,27.05,00:16:18
,,0,2025-05-06T16:52:27.754936Z,lawn during daytime,195,26.99,00:16:23
,,0,2025-05-06T16:52:32.7762Z,lawn during daytime,196,27.03,00:16:28
,,0,2025-05-06T16:52:37.780985Z,lawn during daytime,197,27.07,00:16:33
,,0,2025-05-06T16:52:42.797546Z,lawn during daytime,198,27.09,00:16:38
,,0,2025-05-06T16:52:47.815033Z,lawn during daytime,199,27.19,00:16:43
,,0,2025-05-06T16:52:52.746142Z,lawn during daytime,200,27.25,00:16:48
,,0,2025-05-06T16:52:57.748255Z,lawn during daytime,201,27.31,00:16:53
,,0,2025-05-06T16:53:02.766316Z,lawn during daytime,202,27.37,00:16:58
,,0,2025-05-06T16:53:07.784463Z,lawn during daytime,203,27.41,00:17:03
,,0,2025-05-06T16:53:12.813186Z,lawn during daytime,204,27.41,00:17:08
,,0,2025-05-06T16:53:17.819687Z,lawn during daytime,205,27.43,00:17:13
,,0,2025-05-06T16:53:22.73377Z,lawn during daytime,206,27.41,00:17:18
,,0,2025-05-06T16:53:27.760996Z,lawn during daytime,207,27.33,00:17:23
,,0,2025-05-06T16:53:32.769104Z,lawn during daytime,208,27.29,00:17:28
,,0,2025-05-06T16:53:37.787847Z,lawn during daytime,209,27.23,00:17:33
,,0,2025-05-06T16:53:42.806688Z,lawn during daytime,210,27.21,00:17:38
,,0,2025-05-06T16:53:47.721302Z,lawn during daytime,211,27.21,00:17:43
,,0,2025-05-06T16:53:52.74197Z,lawn during daytime,212,27.19,00:17:48
,,0,2025-05-06T16:53:57.770883Z,lawn during daytime,213,27.23,00:17:53
,,0,2025-05-06T16:54:02.898826Z,lawn during daytime,214,27.23,00:17:58
,,0,2025-05-06T16:54:07.805991Z,lawn during daytime,215,27.23,00:18:03
,,0,2025-05-06T16:54:12.822294Z,lawn during daytime,216,27.33,00:18:08
,,0,2025-05-06T16:54:17.836091Z,lawn during daytime,217,27.39,00:18:13
,,0,2025-05-06T16:54:22.749154Z,lawn during daytime,218,27.43,00:18:18
,,0,2025-05-06T16:54:27.757785Z,lawn during daytime,219,27.47,00:18:23
,,0,2025-05-06T16:54:32.775588Z,lawn during daytime,220,27.51,00:18:28
,,0,2025-05-06T16:54:37.794164Z,lawn during daytime,221,27.49,00:18:33
,,0,2025-05-06T16:54:42.810331Z,lawn during daytime,222,27.47,00:18:38
,,0,2025-05-06T16:54:47.725572Z,lawn during daytime,223,27.45,00:18:43
,,0,2025-05-06T16:54:52.743209Z,lawn during daytime,224,27.49,00:18:48
,,0,2025-05-06T16:54:57.763284Z,lawn during daytime,225,27.45,00:18:53
,,0,2025-05-06T16:55:02.88187Z,lawn during daytime,226,27.51,00:18:58
,,0,2025-05-06T16:55:07.760423Z,lawn during daytime,227,27.53,00:19:03
,,0,2025-05-06T16:55:13.014301Z,lawn during daytime,228,27.55,00:19:08
,,0,2025-05-06T16:55:17.83185Z,lawn during daytime,229,27.53,00:19:13
,,0,2025-05-06T16:55:22.748689Z,lawn during daytime,230,27.43,00:19:18
,,0,2025-05-06T16:55:27.764285Z,lawn during daytime,231,27.29,00:19:23
,,0,2025-05-06T16:55:32.782699Z,lawn during daytime,232,27.21,00:19:28
,,0,2025-05-06T16:55:37.803043Z,lawn during daytime,233,27.15,00:19:33
,,0,2025-05-06T16:55:42.826195Z,lawn during daytime,234,27.15,00:19:38
,,0,2025-05-06T16:55:47.732648Z,lawn during daytime,235,27.15,00:19:43
,,0,2025-05-06T16:55:52.762061Z,lawn during daytime,236,27.21,00:19:48
,,0,2025-05-06T16:55:57.769949Z,lawn during daytime,237,27.25,00:19:53
,,0,2025-05-06T16:56:02.790072Z,lawn during daytime,238,27.29,00:19:58
,,0,2025-05-06T16:56:07.806376Z,lawn during daytime,239,27.25,00:20:03
,,0,2025-05-06T16:56:12.83155Z,lawn during daytime,240,27.25,00:20:08
,,0,2025-05-06T16:56:17.940891Z,lawn during daytime,241,27.29,00:20:13
,,0,2025-05-06T16:56:22.893123Z,lawn during daytime,242,27.31,00:20:18
,,0,2025-05-06T16:56:27.772287Z,lawn during daytime,243,27.31,00:20:23
,,0,2025-05-06T16:56:32.790242Z,lawn during daytime,244,27.37,00:20:28
,,0,2025-05-06T16:56:37.810776Z,lawn during daytime,245,27.37,00:20:33
,,0,2025-05-06T16:56:43.043424Z,lawn during daytime,246,27.43,00:20:38
,,0,2025-05-06T16:56:47.738318Z,lawn during daytime,247,27.49,00:20:43
,,0,2025-05-06T16:56:52.759415Z,lawn during daytime,248,27.49,00:20:48
,,0,2025-05-06T16:56:57.774235Z,lawn during daytime,249,27.61,00:20:53
,,0,2025-05-06T16:57:02.792344Z,lawn during daytime,250,27.63,00:20:58
,,0,2025-05-06T16:57:07.811212Z,lawn during daytime,251,27.63,00:21:03
,,0,2025-05-06T16:57:12.827697Z,lawn during daytime,252,27.59,00:21:08
,,0,2025-05-06T16:57:17.742789Z,lawn during daytime,253,27.53,00:21:13
,,0,2025-05-06T16:57:22.922855Z,lawn during daytime,254,27.47,00:21:18
,,0,2025-05-06T16:57:27.998122Z,lawn during daytime,255,27.43,00:21:23
,,0,2025-05-06T16:57:32.797828Z,lawn during daytime,256,27.39,00:21:28
,,0,2025-05-06T16:57:37.814696Z,lawn during daytime,257,27.33,00:21:33
,,0,2025-05-06T16:57:42.728239Z,lawn during daytime,258,27.37,00:21:38
,,0,2025-05-06T16:57:47.865463Z,lawn during daytime,259,27.39,00:21:43
,,0,2025-05-06T16:57:52.734951Z,lawn during daytime,260,27.39,00:21:48
,,0,2025-05-06T16:57:57.884394Z,lawn during daytime,261,27.41,00:21:53
,,0,2025-05-06T16:58:02.798951Z,lawn during daytime,262,27.43,00:21:58
,,0,2025-05-06T16:58:07.816522Z,lawn during daytime,263,27.45,00:22:03
,,0,2025-05-06T16:58:12.731934Z,lawn during daytime,264,27.49,00:22:08
,,0,2025-05-06T16:58:17.715127Z,lawn during daytime,265,27.51,00:22:13
,,0,2025-05-06T16:58:22.77279Z,lawn during daytime,266,27.51,00:22:18
,,0,2025-05-06T16:58:27.887977Z,lawn during daytime,267,27.59,00:22:23
,,0,2025-05-06T16:58:32.802947Z,lawn during daytime,268,27.65,00:22:28
,,0,2025-05-06T16:58:37.820561Z,lawn during daytime,269,27.71,00:22:33
,,0,2025-05-06T16:58:42.734684Z,lawn during daytime,270,27.77,00:22:38
,,0,2025-05-06T16:58:47.752903Z,lawn during daytime,271,27.83,00:22:43
,,0,2025-05-06T16:58:52.769872Z,lawn during daytime,272,27.89,00:22:48
,,0,2025-05-06T16:58:57.789184Z,lawn during daytime,273,27.89,00:22:53
,,0,2025-05-06T16:59:02.909532Z,lawn during daytime,274,27.91,00:22:58
,,0,2025-05-06T16:59:07.823577Z,lawn during daytime,275,27.93,00:23:03
,,0,2025-05-06T16:59:12.739124Z,lawn during daytime,276,27.97,00:23:08
,,0,2025-05-06T16:59:17.756194Z,lawn during daytime,277,27.99,00:23:13
,,0,2025-05-06T16:59:22.976499Z,lawn during daytime,278,27.95,00:23:18
,,0,2025-05-06T16:59:27.90423Z,lawn during daytime,279,27.95,00:23:23
,,0,2025-05-06T16:59:32.875146Z,lawn during daytime,280,27.87,00:23:28
,,0,2025-05-06T16:59:37.72511Z,lawn during daytime,281,27.87,00:23:33
,,0,2025-05-06T16:59:42.947046Z,lawn during daytime,282,27.83,00:23:38
,,0,2025-05-06T16:59:47.862927Z,lawn during daytime,283,27.83,00:23:43
,,0,2025-05-06T16:59:52.787543Z,lawn during daytime,284,27.83,00:23:48
,,0,2025-05-06T16:59:57.795732Z,lawn during daytime,285,27.83,00:23:53
,,0,2025-05-06T17:00:02.821396Z,lawn during daytime,286,27.85,00:23:58
,,0,2025-05-06T17:00:07.73793Z,lawn during daytime,287,27.87,00:24:03
,,0,2025-05-06T17:00:12.744988Z,lawn during daytime,288,27.81,00:24:08
,,0,2025-05-06T17:00:17.763121Z,lawn during daytime,289,27.81,00:24:13
,,0,2025-05-06T17:00:22.882149Z,lawn during daytime,290,27.83,00:24:18
,,0,2025-05-06T17:00:27.807054Z,lawn during daytime,291,27.73,00:24:23
,,0,2025-05-06T17:00:32.918665Z,lawn during daytime,292,27.63,00:24:28
,,0,2025-05-06T17:00:37.736313Z,lawn during daytime,293,27.51,00:24:33
,,0,2025-05-06T17:00:42.850953Z,lawn during daytime,294,27.43,00:24:38
,,0,2025-05-06T17:00:47.771795Z,lawn during daytime,295,27.43,00:24:43
,,0,2025-05-06T17:00:52.886342Z,lawn during daytime,296,27.33,00:24:48
,,0,2025-05-06T17:00:57.804684Z,lawn during daytime,297,27.31,00:24:53
,,0,2025-05-06T17:01:02.821713Z,lawn during daytime,298,27.39,00:24:58
,,0,2025-05-06T17:01:07.734493Z,lawn during daytime,299,27.43,00:25:03
,,0,2025-05-06T17:01:12.977302Z,lawn during daytime,300,27.45,00:25:08
,,0,2025-05-06T17:01:17.779389Z,lawn during daytime,301,27.41,00:25:13
,,0,2025-05-06T17:01:23.062669Z,lawn during daytime,302,27.45,00:25:18
,,0,2025-05-06T17:01:27.805018Z,lawn during daytime,303,27.47,00:25:23
,,0,2025-05-06T17:01:32.82268Z,lawn during daytime,304,27.51,00:25:28
,,0,2025-05-06T17:01:37.738093Z,lawn during daytime,305,27.55,00:25:33
,,0,2025-05-06T17:01:42.755666Z,lawn during daytime,306,27.51,00:25:38
,,0,2025-05-06T17:01:47.774537Z,lawn during daytime,307,27.45,00:25:43
,,0,2025-05-06T17:01:52.710616Z,lawn during daytime,308,27.33,00:25:48
,,0,2025-05-06T17:01:57.709822Z,lawn during daytime,309,27.27,00:25:53
,,0,2025-05-06T17:02:02.825769Z,lawn during daytime,310,27.27,00:25:58
,,0,2025-05-06T17:02:07.731199Z,lawn during daytime,311,27.21,00:26:03
,,0,2025-05-06T17:02:12.75852Z,lawn during daytime,312,27.19,00:26:08
,,0,2025-05-06T17:02:17.784482Z,lawn during daytime,313,27.17,00:26:13
,,0,2025-05-06T17:02:22.793329Z,lawn during daytime,314,27.05,00:26:18
,,0,2025-05-06T17:02:27.812304Z,lawn during daytime,315,26.95,00:26:23
,,0,2025-05-06T17:02:32.726182Z,lawn during daytime,316,26.93,00:26:28
,,0,2025-05-06T17:02:37.744201Z,lawn during daytime,317,26.77,00:26:33
,,0,2025-05-06T17:02:42.864724Z,lawn during daytime,318,26.67,00:26:38
,,0,2025-05-06T17:02:47.77245Z,lawn during daytime,319,26.63,00:26:43
,,0,2025-05-06T17:02:52.797313Z,lawn during daytime,320,26.55,00:26:48
,,0,2025-05-06T17:02:57.81414Z,lawn during daytime,321,26.49,00:26:53
,,0,2025-05-06T17:03:02.832536Z,lawn during daytime,322,26.55,00:26:58
,,0,2025-05-06T17:03:07.750011Z,lawn during daytime,323,26.51,00:27:03
,,0,2025-05-06T17:03:12.871229Z,lawn during daytime,324,26.55,00:27:08
,,0,2025-05-06T17:03:17.884647Z,lawn during daytime,325,26.47,00:27:13
,,0,2025-05-06T17:03:22.799834Z,lawn during daytime,326,26.45,00:27:18
,,0,2025-05-06T17:03:27.819354Z,lawn during daytime,327,26.43,00:27:23
