#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T12:53:01.983052Z,soldering object,80,28.57,00:06:41
,,0,2025-05-06T12:53:07.219204Z,soldering object,81,28.59,00:06:46
,,0,2025-05-06T12:53:11.926394Z,soldering object,82,28.61,00:06:51
,,0,2025-05-06T12:53:17.035995Z,soldering object,83,28.85,00:06:56
,,0,2025-05-06T12:53:21.95078Z,soldering object,84,28.93,00:07:01
,,0,2025-05-06T12:53:27.072376Z,soldering object,85,29.03,00:07:06
,,0,2025-05-06T12:53:32.189133Z,soldering object,86,29.09,00:07:11
,,0,2025-05-06T12:53:36.931806Z,soldering object,87,29.41,00:07:16
,,0,2025-05-06T12:53:42.024046Z,soldering object,88,29.61,00:07:21
,,0,2025-05-06T12:53:47.03952Z,soldering object,89,29.65,00:07:26
,,0,2025-05-06T12:53:51.954555Z,soldering object,90,29.81,00:07:31
,,0,2025-05-06T12:53:57.074681Z,soldering object,91,29.79,00:07:36
,,0,2025-05-06T12:54:01.989964Z,soldering object,92,29.81,00:07:41
,,0,2025-05-06T12:54:07.007475Z,soldering object,93,29.75,00:07:46
,,0,2025-05-06T12:54:12.127167Z,soldering object,94,29.71,00:07:51
,,0,2025-05-06T12:54:17.043881Z,soldering object,95,29.69,00:07:56
,,0,2025-05-06T12:54:21.971418Z,soldering object,96,29.65,00:08:01
,,0,2025-05-06T12:54:26.975106Z,soldering object,97,29.71,00:08:06
,,0,2025-05-06T12:54:32.211292Z,soldering object,98,30.03,00:08:11
,,0,2025-05-06T12:54:36.93197Z,soldering object,99,30.23,00:08:16
,,0,2025-05-06T12:54:42.247765Z,soldering object,100,30.37,00:08:21
,,0,2025-05-06T12:54:46.945646Z,soldering object,101,30.35,00:08:26
,,0,2025-05-06T12:54:51.961706Z,soldering object,102,30.39,00:08:31
,,0,2025-05-06T12:54:56.983162Z,soldering object,103,30.35,00:08:36
,,0,2025-05-06T12:55:02.099292Z,soldering object,104,30.67,00:08:41
,,0,2025-05-06T12:55:07.01542Z,soldering object,105,,00:08:46
